Date,Open,High,Low,Close,Volume,Symbol
2022-10-26,124.32037811028904,126.14737241923552,124.08248989000948,125.39563751220705,6612800,PG
2022-10-27,125.60497301365008,126.67070753236034,125.12919660071957,125.49079132080078,6676700,PG
2022-10-28,126.71828960957076,128.94491976431465,126.48040140022948,128.66897583007812,6996400,PG
2022-10-31,128.64995176841109,129.09718280198646,127.7554897012603,128.1456298828125,8346300,PG
2022-11-01,128.1741871517228,129.67764264527776,127.35585098483966,128.34547424316406,6428300,PG
2022-11-02,128.19320603060245,129.9250247338659,126.37573653270012,126.49944305419922,7318100,PG
2022-11-03,125.34803804973396,126.2139545255791,124.61535289590428,125.63350677490234,5204000,PG
2022-11-04,126.86103091310385,128.45963270628988,126.09978574130592,127.92676544189452,5555400,PG
2022-11-07,128.79268293049964,130.54353667451784,128.51672447546497,129.886962890625,6746800,PG
2022-11-08,130.19147062198823,130.85755472697295,129.2208826292708,130.18194580078125,5266200,PG
2022-11-09,130.2390249269305,131.28573879736564,129.734703112869,129.867919921875,5690700,PG
2022-11-10,132.70356766564285,134.76843562049515,131.50460177476165,134.34022521972656,8068700,PG
2022-11-11,134.35924919137412,134.7684244355944,132.37050737238783,134.14039611816406,7175200,PG
2022-11-14,133.7026865985584,136.6049257138975,133.46479838450674,134.14991760253906,8516200,PG
2022-11-15,135.20613051568958,136.26235467828863,132.93191996084664,133.68365478515625,7732400,PG
2022-11-16,134.64471476324923,135.98640763179947,134.14990326543176,134.8730926513672,6193700,PG
2022-11-17,134.27362021545468,134.82552259835066,133.08417917978505,134.0452423095703,5186300,PG
2022-11-18,135.0443847402754,135.84368568516047,134.42588116806445,135.66290283203125,5671400,PG
2022-11-21,136.12915137106808,138.1559636320898,135.91029827626048,137.3852081298828,6377200,PG
2022-11-22,138.38432714299338,138.72688675754026,137.82291443345798,138.56512451171875,5372900,PG
2022-11-23,138.83156243418713,139.52620650592002,138.51756275408815,139.35491943359375,4296000,PG
2022-11-25,139.67844807870375,140.0685882643388,139.30734301712403,139.61184692382812,2411100,PG
2022-11-28,139.29781766435767,140.2017899454539,139.0599294577774,139.49765014648438,6628200,PG
2022-11-29,138.6888233509825,138.9838024017066,137.52792775039188,138.43190002441406,5634200,PG
2022-11-30,138.59367942595858,141.9336395263672,138.09888235293516,141.9336395263672,12396800,PG
2022-12-01,142.28569021646925,143.07548078944222,141.37220765174783,142.01925659179688,6927400,PG
2022-12-02,141.27706235385648,143.46563696075114,140.90595729804508,143.31338500976562,4938300,PG
2022-12-05,141.505408981559,142.4188914463336,141.08672346872814,141.8669891357422,5402500,PG
2022-12-06,142.46649135589024,142.80905095664232,141.09625295288188,142.0478057861328,6866700,PG
2022-12-07,141.79088326528432,143.14208655387048,141.79088326528432,142.9613037109375,6175500,PG
2022-12-08,142.219109356985,144.04608926658184,141.7908989166745,143.98899841308594,5187100,PG
2022-12-09,143.39899463852862,144.58843556041347,142.94225338999675,143.60833740234375,5868200,PG
2022-12-12,143.8938109910377,145.16888821770496,143.72252394233476,145.083251953125,6142400,PG
2022-12-13,145.97771011102762,146.75797581185037,143.4846320455673,144.86439514160156,7680600,PG
2022-12-14,145.38775270582477,146.95782361079557,144.7977945885568,145.43533325195312,7385600,PG
2022-12-15,144.3695865609492,144.63602017338937,142.48551615310996,143.7891387939453,7117200,PG
2022-12-16,143.07550060938445,143.7511095852438,141.80042315474094,143.15162658691406,19966400,PG
2022-12-19,142.94225286787955,144.04605752404711,142.0097352539999,143.113525390625,5881800,PG
2022-12-20,142.08589972563604,143.58934067569805,142.03831917212983,143.17066955566406,5646100,PG
2022-12-21,143.44659079512323,145.2355147826366,143.4180453714539,144.48377990722656,5024700,PG
2022-12-22,143.80818977780328,145.02617628889493,143.5703015604878,144.81683349609375,5904900,PG
2022-12-23,144.93100362322195,145.51145140791198,144.32201041629662,145.22598266601562,3401800,PG
2022-12-27,145.30213593333238,146.84366162139997,145.26408020304928,146.4915771484375,4215100,PG
2022-12-28,146.80554075085212,147.1576105828696,144.5408408119392,144.5979461669922,4197500,PG
2022-12-29,145.40679152311782,145.81596680676623,144.76925284352097,145.19744873046875,3809100,PG
2022-12-30,145.0452078628137,145.28309609812203,143.15162680226857,144.2173614501953,4532000,PG
2023-01-03,143.63691025136717,144.3600997624784,141.89556666686104,144.2268829345703,6447300,PG
2023-01-04,144.62651028565045,145.9586783516543,143.90332089021152,144.85487365722656,7313400,PG
2023-01-05,144.83585584258526,145.09276464055128,142.85662430676862,143.0564422607422,5373800,PG
2023-01-06,144.4932907955457,146.97684405211254,144.39812971279432,146.46299743652344,7882200,PG
2023-01-09,146.00627021324007,147.30038265749,144.63603179938204,144.67408752441406,5727000,PG
2023-01-10,144.73120457160402,145.30212761042435,143.62739970252136,144.5313720703125,4716400,PG
2023-01-11,144.94052776948172,145.16889114630192,142.11441482498563,143.36094665527344,8691300,PG
2023-01-12,144.3505737033413,144.37911912910937,142.2761953266201,142.55213928222656,7801600,PG
2023-01-13,142.36180593778153,143.73204420579225,142.1810085941492,143.57028198242188,5535800,PG
2023-01-17,143.48466140411736,144.75975337830644,143.11355633837647,143.15162658691406,9611800,PG
2023-01-18,142.40937975343314,142.66628852689584,138.96474912581587,139.31683349609375,10461200,PG
2023-01-19,137.22274007235472,140.00913797157995,136.19819715437785,136.37054443359375,12683700,PG
2023-01-20,136.27481680922114,137.0695488375293,134.19697696155745,136.89720153808594,8603300,PG
2023-01-23,137.27062416530745,137.596178778292,134.71403715630262,135.05874633789062,7473100,PG
2023-01-24,134.71404430701173,136.3322620895111,133.87141857159062,135.79605102539062,6822500,PG
2023-01-25,134.42677833820338,135.72901141308316,132.83728517418078,135.70028686523438,6902600,PG
2023-01-26,135.70984554372484,135.71943013264638,134.7619063223401,135.15447998046875,5398600,PG
2023-01-27,135.0778829706819,135.3555584306151,133.3734772470036,134.59912109375,6870800,PG
2023-01-30,134.97256701504267,136.08328356616795,134.32144320582026,135.0204315185547,6369300,PG
2023-01-31,135.23108372410587,136.41841850947202,134.78104636412496,136.33224487304688,9373400,PG
2023-02-01,136.0449818707111,137.9791840179808,135.3459935948182,137.1078338623047,7207900,PG
2023-02-02,136.13116455078125,136.64823561383514,135.2119498330369,136.13116455078125,6444300,PG
2023-02-03,136.71526755157166,137.28978776221763,135.17365341734936,136.552490234375,5993100,PG
2023-02-06,135.97796529199485,136.58121003111594,135.02044138134187,135.3938751220703,6108100,PG
2023-02-07,134.0246153918698,134.80977735682762,132.88515966468594,134.07249450683594,6278300,PG
2023-02-08,133.15325934968808,133.6128666898135,132.53087471432357,132.68408203125,7123800,PG
2023-02-09,132.98092343819744,133.41180626954608,131.18077383713944,131.22865295410156,6547400,PG
2023-02-10,131.13288368749218,132.42554668343678,130.06046168891254,132.38723754882812,8108900,PG
2023-02-13,133.03836992950698,134.48422572526084,132.84686807606317,134.12037658691406,5081600,PG
2023-02-14,134.1873932235817,134.28315145389178,132.73195286466512,133.36392211914062,5253500,PG
2023-02-15,133.20114837341174,133.4022348181713,132.20532996060368,133.05752563476562,5530300,PG
2023-02-16,131.55420029685402,132.32979227251883,130.74988377473156,131.3148193359375,7595700,PG
2023-02-17,130.78819698615715,134.0916517966554,130.78819698615715,134.06292724609375,8034700,PG
2023-02-21,132.97134526223968,134.90554771769408,132.97134526223968,133.96717834472656,6899500,PG
2023-02-22,134.03417278368696,135.56621665480543,133.9384291734003,134.53208923339844,6126300,PG
2023-02-23,134.2735893760972,135.1449397417795,133.19159716759586,134.1012420654297,5835400,PG
2023-02-24,133.0287877002836,133.5075496477154,132.21490115604263,133.3447723388672,5260700,PG
2023-02-27,133.67992636534257,134.5033975906369,132.64579869097366,133.22988891601562,5820900,PG
2023-02-28,132.5691756323262,132.703228388439,131.44887446824313,131.71697998046875,6709900,PG
2023-03-01,132.18616257676732,132.4542680700179,130.71156775323567,131.81272888183594,7101800,PG
2023-03-02,132.1382836963761,134.4650595048725,131.92762729264558,133.98629760742188,5924600,PG
2023-03-03,135.19279315891768,135.240672272996,134.02461290654753,134.96298217773438,5259400,PG
2023-03-06,134.75232262582358,135.144910897206,133.99588523935975,134.3884735107422,4943100,PG
2023-03-07,134.4650687861087,134.64700065740206,131.50632356219796,131.71697998046875,5606800,PG
2023-03-08,131.37226603138,131.84145796604946,130.7977605020574,131.7361297607422,5518800,PG
2023-03-09,132.2819332732058,132.67452161536357,130.31902078373025,130.76905822753906,4467200,PG
2023-03-10,131.13290566060653,132.12873877814218,130.5584000410957,131.3627166748047,5928000,PG
2023-03-13,131.21905682923278,135.31727218831324,131.21905682923278,132.2723388671875,8337100,PG
2023-03-14,132.41596429429617,134.1586646815936,131.56376866826994,133.9097137451172,9219700,PG
2023-03-15,132.91389197891002,136.11201834064386,132.91389197891002,135.8056182861328,8823500,PG
2023-03-16,135.91094239081423,137.04081356047192,135.59495775591293,136.82058715820312,7063400,PG
2023-03-17,136.44714323384284,137.2993388422456,135.51834396718823,136.85887145996094,16018800,PG
2023-03-20,137.40467031638354,139.22395975854087,137.14613478996188,138.96543884277344,8379200,PG
2023-03-21,138.75478377544343,139.0611838080601,136.77270240475156,137.9600372314453,7753200,PG
2023-03-22,137.92172009173115,139.55909219904905,137.72064827807583,137.8738555908203,5729100,PG
2023-03-23,138.11325523985917,138.9558663527445,137.1078522034808,137.68235778808594,5788400,PG
2023-03-24,138.17070883455833,140.52620956835375,138.17070883455833,140.4879150390625,6144800,PG
2023-03-27,140.65066979864525,141.15815624163196,139.6739914358212,139.75059509277344,5917200,PG
2023-03-28,140.32513562073805,140.58367117421653,139.60699266936342,140.14320373535156,4213800,PG
2023-03-29,140.83261696488117,141.03368880191368,140.04744035376888,140.57408142089844,4987700,PG
2023-03-30,140.67938796965535,141.27304802082017,140.08572791849053,141.18687438964844,4117700,PG
2023-03-31,141.4645922391398,142.37423706054688,141.3018149225222,142.37423706054688,7685900,PG
2023-04-03,142.1252354461046,143.6955883366648,140.84215719765638,143.15936279296875,5721700,PG
2023-04-04,143.70519317272598,145.2659618540906,143.70519317272598,143.84881591796875,6714300,PG
2023-04-05,144.9021014387919,145.87877996101344,144.72973952985586,144.83506774902344,6094800,PG
2023-04-06,145.41913329022603,146.4628453252672,144.9882505069209,145.7542724609375,5399700,PG
2023-04-10,145.2084849649362,145.2276395327818,143.15938452508485,144.5478057861328,4891800,PG
2023-04-21,149.2875924356045,152.34194500569748,148.86364184758145,150.37637329101562,14876900,PG
2023-04-24,149.5573830374283,151.51332494319553,149.5573830374283,150.6461639404297,8109800,PG
2023-04-25,150.80030992479988,152.17814934270814,150.10657526861775,150.6846923828125,8341800,PG
2023-04-26,149.63445423159382,150.30891436846252,148.7094698280822,148.9407196044922,4843700,PG
2023-04-27,149.63447975812562,150.89668709433064,149.35505105952905,150.7617950439453,4805600,PG
2023-04-28,150.5787215818473,151.62895357807514,150.07768767363203,150.67507934570312,5754000,PG
2023-05-01,150.337830675432,151.65784666956935,150.116225477628,150.85813903808594,3844600,PG
2023-05-02,150.87740261768994,151.2049954752169,149.9909671020777,150.72323608398438,5262900,PG
2023-05-03,150.92559435868966,151.8216745478511,149.75973006361818,150.53054809570312,5775000,PG
2023-05-04,150.40527921492216,150.88703857858027,149.43211589097012,149.8367919921875,4892600,PG
2023-05-05,149.73079287466223,150.60759837786736,149.04670286386147,150.3378143310547,3988200,PG
2023-05-08,149.68265458944086,150.04878174364495,149.22015497024023,149.6344757080078,4950700,PG
2023-05-09,150.16439215562525,150.28963958657533,147.97720063547632,148.1024627685547,4472100,PG
2023-05-10,147.851939258849,148.69021051216706,146.8787906798572,148.41078186035156,4754900,PG
2023-05-11,149.16233602472462,149.2394192893365,147.7941411576551,148.75765991210938,3495300,PG
2023-05-12,149.05634274803214,150.35709889830463,148.757654297765,150.2703857421875,5252200,PG
2023-05-15,150.89667488104945,151.0315669205169,148.99854173146014,150.3185577392578,5414900,PG
2023-05-16,150.18367335212417,151.19537105074392,149.27796331149565,150.0584259033203,5591500,PG
2023-05-17,150.55944576275886,150.8485043496502,148.2855407558138,149.42250061035156,4286900,PG
2023-05-18,147.71707392940033,148.04466681296762,146.06946491360944,146.9655303955078,6997600,PG
2023-05-19,146.90770837896244,147.72670521621475,146.3006868477724,147.58216857910156,4752700,PG
2023-05-22,146.93662477558348,147.0329825415346,143.40051235671532,143.71847534179688,7876200,PG
2023-05-23,143.3619597462118,143.44868761422822,141.7047208903582,142.16720581054688,6116000,PG
2023-05-24,142.20574293054344,142.79349001459738,140.76046466176788,140.99171447753906,5755400,PG
2023-05-25,140.18235629655257,140.87609101264135,139.08394544643366,140.08599853515625,6510300,PG
2023-05-30,138.61181971334457,138.785246046024,137.15691157027717,137.9566192626953,5561000,PG
2023-05-31,137.93734802378242,138.72742575508002,136.72330498726092,137.30142211914062,19854800,PG
2023-06-01,138.02404046165148,138.86229694511485,137.25322263557635,138.70814514160156,6091100,PG
2023-06-02,139.23809203460215,141.32892599936457,139.1224744869877,141.17477416992188,6123500,PG
2023-06-05,140.72192393557424,142.45626071914486,140.41359086199273,140.61593627929688,4753700,PG
2023-06-06,140.74121849964695,140.97245363567993,138.31314665637495,139.21885681152344,4635900,PG
2023-06-07,138.75632904879197,139.82583544285677,138.2360353959009,139.51751708984375,6194400,PG
2023-06-08,140.03781027175265,141.30001746997166,139.63313416483635,141.09768676757812,4863700,PG
2023-06-09,140.36540142584877,141.42527790891867,139.45006157344972,141.2133026123047,5569500,PG
2023-06-12,141.6372617289936,141.64689162409954,139.276643640603,140.1052703857422,5354000,PG
2023-06-13,139.2380976040258,140.3654128447473,139.01649239485752,139.76803588867188,5321200,PG
2023-06-14,140.0089236496176,141.53128521762457,139.54643871191013,141.07843017578125,5693300,PG
2023-06-15,141.80105990623082,143.5353966851217,141.19403835808646,143.03436279296875,5863000,PG
2023-06-16,143.4872025803671,144.61451769150256,143.4679280898328,144.08457946777344,11243900,PG
2023-06-20,144.28693515653336,144.79759892615908,142.70676496894768,142.75494384765625,5340700,PG
2023-06-21,142.8512757736336,144.14240199263753,142.47550407238987,143.9882354736328,4649700,PG
2023-06-22,144.86504582692734,145.58768486889315,144.02677454079935,144.47962951660156,6666800,PG
2023-06-23,144.76868307385547,145.03846713070138,142.56223174419546,143.0439910888672,13843300,PG
2023-06-26,142.69711786163415,143.53537438195852,141.367457420738,143.18850708007812,4353100,PG
2023-06-27,143.02472721660902,144.6916105563263,142.97654833813937,144.54708862304688,5445400,PG
2023-06-28,143.8822625472159,144.81687694885653,142.5622465107694,144.5181884765625,6733300,PG
2023-06-29,143.0632594867905,144.23875353470206,141.73361361292464,143.93043518066406,7343000,PG
2023-06-30,144.36403636230676,146.52232395834866,144.32548737369754,146.20436096191406,7055600,PG
2023-07-03,145.95382171108037,146.9655193776686,144.9806730291577,146.93661499023438,3996100,PG
2023-07-05,146.09833398260153,146.89805620653283,145.91526309129915,146.6860809326172,8279800,PG
2023-07-06,145.68403289719666,146.6379217579477,145.26008229241842,146.44522094726562,7958300,PG
2023-07-07,146.1754404661132,146.3777711765591,143.32341841065153,143.37159729003906,9163500,PG
2023-07-10,143.5064961120333,144.8361567948833,143.31379528750747,143.42941284179688,5529200,PG
2023-07-11,143.30415306974373,143.6124861558099,141.59873530713142,142.67787170410156,5150300,PG
2023-07-12,142.62967686903175,143.94969282855317,142.253905151249,143.41976928710938,6764600,PG
2023-07-24,148.19207654288212,149.26832163155782,147.66850464868813,148.7544403076172,5549500,PG
2023-07-25,148.81260527314544,149.18105404954645,147.81392918478127,149.10348510742188,5883800,PG
2023-07-26,148.46353548706662,150.1312305655064,148.2405340506361,149.25860595703125,7013800,PG
2023-07-27,149.47192974037634,149.89855151285383,147.30004380538287,147.48426818847656,7191600,PG
2023-07-28,149.95672172391053,152.69095653191653,149.89854871870477,151.65350341796875,9397300,PG
2023-07-31,151.64380982582588,152.88488334909886,150.34456329283125,151.54685974121094,7955200,PG
2023-08-01,151.13962391010523,152.39038792091756,151.1299185459495,151.4983673095703,5718800,PG
2023-08-02,151.22689262351616,152.93336501064292,151.22689262351616,151.82803344726562,5636000,PG
2023-08-03,151.99284860781532,152.90426512844684,151.45958620489273,152.22555541992188,5792700,PG
2023-08-04,152.64247290378125,152.93335272230033,150.43180995465556,150.557861328125,4782800,PG
2023-08-07,150.93602315833783,152.37101173695683,150.76150411806287,152.14801025390625,4107400,PG
2023-08-08,152.49704481813828,152.83640708205425,151.7698526481148,152.3128204345703,4625500,PG
2023-08-09,152.52612230013108,153.28240092864402,152.0025504783766,152.118896484375,4293200,PG
2023-08-10,152.39038767709204,153.56359754135565,151.06205472897102,151.3626251220703,4307800,PG
2023-08-11,151.67289548608426,152.67158639487693,151.05235872790325,152.24496459960938,3861200,PG
2023-08-14,152.35161417571368,152.73944408659085,150.7711784391019,151.05235290527344,4297600,PG
2023-08-15,151.05236860338425,151.2269024377513,149.76282735805896,150.08277893066406,6921100,PG
2023-08-16,150.05367904931825,150.99418213160806,148.22115532300612,148.5508270263672,6356800,PG
2023-08-17,148.55082261967036,148.89017008795017,147.17399242857928,147.48426818847656,6419500,PG
2023-08-18,147.00916346757458,148.24054634389262,146.57285112715462,147.90118408203125,5448200,PG
2023-08-21,147.46486299643675,148.13388211629473,146.66010193883668,147.15460205078125,4504700,PG
2023-08-22,146.815263763031,147.5230600685425,146.34015950603617,147.21279907226562,4196000,PG
2023-08-23,147.83332093850046,148.81260106495017,147.83332093850046,148.589599609375,4522500,PG
2023-08-24,147.91088944622086,149.9761051361454,147.8430110759436,147.90118408203125,4088900,PG
2023-08-25,148.73504661480604,149.39437527107057,147.82364477004305,148.87078857421875,3541500,PG
2023-08-28,149.0356215297897,149.67553941148233,148.39568885333415,149.10348510742188,3614700,PG
2023-08-29,149.26833433377854,149.35559385777574,147.4067238480133,149.19076538085938,4034600,PG
2023-08-30,149.41374810042473,150.16032136435817,149.03560878662674,149.35556030273438,3712200,PG
2023-08-31,149.433142963916,150.44152442317335,149.1519684923472,149.64645385742188,5451400,PG
2023-09-01,150.18941863779412,150.55786740911734,148.8901721633297,149.811279296875,4126300,PG
2023-09-05,149.1228874786292,150.14095954516097,147.76545312499894,147.8042449951172,5097000,PG
2023-09-06,147.65876867911703,147.81390653959895,146.93157660221368,147.51333618164062,3877400,PG
2023-09-07,147.8527260450652,149.5010254352647,147.73636523056825,148.9192657470703,4824800,PG
2023-09-08,148.7544316129718,148.79322348124546,147.71697845547592,148.27932739257812,3384700,PG
2023-09-11,148.6671907465261,150.38336866117882,148.42479332108562,150.04400634765625,4288500,PG
2023-09-12,150.2766995294611,150.43182262360813,146.96070482650865,147.40670776367188,4537800,PG
2023-09-13,147.35821848807817,148.91925828525942,147.04795751941376,148.43446350097656,4040600,PG
2023-09-14,149.17137953028725,150.2088328039596,148.7059658274624,150.0634002685547,4606800,PG
2023-09-15,149.3458699762441,150.5966487202873,148.57019541482563,148.8029022216797,10255600,PG
2023-09-19,149.07440286082414,149.3749732734139,147.1255330666121,148.92897033691406,4704200,PG
2023-09-20,149.09378203155683,150.0730621035561,148.6962467845501,148.8029022216797,5446400,PG
2023-09-21,148.78349597547006,149.0355986974434,147.4454726144052,147.51333618164062,5096400,PG
2023-09-22,147.8042456231409,148.67687037258247,146.77648298209436,146.97039794921875,6327000,PG
2023-09-25,146.5825450681564,146.6795099437078,145.45783240347933,146.078369140625,5527000,PG
2023-09-26,145.41903160668625,145.7874803574436,144.26521771437717,144.77911376953125,6366500,PG
2023-09-27,144.8760619084819,145.14754578601378,142.17091370208848,142.85931396484375,5403700,PG
2023-09-28,143.32474326540128,143.479866358996,141.24980729682994,141.88973999023438,6237100,PG
2023-09-29,142.0836454543375,142.30666170197875,140.41596504765252,141.42433166503906,6675100,PG
2023-10-02,140.37716872779848,141.1722392311859,139.5239252207021,140.7747039794922,5153800,PG
2023-10-03,140.75532175782504,142.0351871431429,140.60018386964774,141.0655975341797,4670600,PG
2023-10-04,141.16254182996357,141.86064750337297,140.52260916354453,141.53099060058594,4727800,PG
2023-10-05,141.2498050721621,141.64734035678222,139.320331247115,139.42698669433594,5205700,PG
2023-10-06,139.23305576328343,140.16385338247585,137.14842949668034,139.70814514160156,7406300,PG
2023-10-09,139.0003662109375,139.59181646112424,137.29389383413863,139.0003662109375,5062200,PG
2023-10-10,139.60149218842247,140.80378849557837,139.3494042443183,140.37716674804688,5988900,PG
2023-10-11,140.72622720507084,141.13345304217475,138.22468438163608,138.65130615234375,5469100,PG
2023-10-12,138.44769751005563,139.55302910246928,137.35207128264344,138.9615936279297,5965600,PG
2023-10-13,138.83553263986502,140.61957389463754,138.83553263986502,140.2899169921875,7078900,PG
2023-10-18,145.4966310636924,146.69892764300158,144.24586683417934,145.46754455566406,10508500,PG
2023-10-19,145.97587582834447,146.6295993034877,143.60489437609132,144.64891052246094,8146000,PG
2023-10-20,145.42947517607416,146.2393156874061,144.32691889503366,144.45376586914062,7283900,PG
2023-10-23,144.26838141289423,145.86854411062217,143.97566563771926,144.55133056640625,5981800,PG
2023-10-24,144.5220581997293,146.42470326430538,144.47328464475456,146.25881958007812,6322000,PG
2023-10-25,146.00514597293892,147.5174984372096,145.4977729442241,146.94183349609375,6172900,PG
2023-10-26,147.38090688362402,147.70289277009522,146.1027299600875,146.16127014160156,7582100,PG
2023-10-27,145.36118686500814,146.30762620415123,142.72677437887705,143.5854034423828,8131800,PG
2023-10-30,144.30740361525284,145.91733293888458,143.95614766174617,145.63436889648438,5412800,PG
2023-10-31,145.82953453214614,146.61009014729058,145.02944567203588,146.38568115234375,6762100,PG
2023-11-01,147.0198771129057,147.0198771129057,145.58559807133898,145.9758758544922,5896900,PG
2023-11-02,145.9075721039205,147.96631946259606,145.29288532701236,147.7614288330078,5859200,PG
2023-11-03,148.10290412994232,148.5907587668773,145.9856167922215,146.42469787597656,6587700,PG
2023-11-06,146.70766160738947,147.57604235198448,146.45398253068134,147.27357482910156,6480800,PG
2023-11-07,147.2540537441083,147.57603961712283,146.47348328420728,146.93206787109375,6003800,PG
2023-11-08,147.2930856679274,147.52724637658625,145.87829524178088,146.36614990234375,4832600,PG
2023-11-09,146.10273839294376,146.6979217529297,145.49778841004593,146.6979217529297,6581500,PG
2023-11-10,147.17597057367527,147.7614020426421,146.27831990589598,147.7321319580078,5387200,PG
2023-11-13,147.7711617104968,149.1859371336462,147.7711617104968,148.7566375732422,6297500,PG
2023-11-14,148.8444589875373,149.77137985920027,147.99558175951236,148.42489624023438,7982600,PG
2023-11-15,148.36636625077622,148.68835213342638,146.7271816352593,147.74191284179688,7672600,PG
2023-11-16,148.29806824834614,149.17620070087727,147.63457815396055,149.11766052246094,7590500,PG
2023-11-17,149.0103202165898,149.12740056424312,147.2247704741672,147.40040588378906,8495600,PG
2023-11-20,146.56130235266116,147.3613762469201,146.0246592532629,146.61984252929688,6856500,PG
2023-11-21,146.21005145726997,146.3661536376454,145.21482375564327,145.9758758544922,7310400,PG
2023-11-22,146.45397276036957,147.80044147847835,146.45397276036957,147.35162353515625,4372700,PG
2023-11-24,147.50772708587348,148.05413680827803,147.36137664389,147.702880859375,2132500,PG
2023-11-27,147.83948160057463,147.95656195577118,147.07842951551152,147.5662841796875,6021300,PG
2023-11-28,147.4784815859687,149.05914106364068,147.4784815859687,148.59078979492188,6110400,PG
2023-11-29,148.59076535026864,148.74688241415876,147.3223551485537,147.45895385742188,5342700,PG
2023-11-30,147.23454010323502,149.8982374412517,146.43446615011968,149.79090881347656,9771300,PG
2023-12-01,149.6055209832049,149.76163805711892,148.53223471022562,148.95179748535156,5684600,PG
2023-12-04,148.0834295902691,148.82496342352903,147.97610095365235,148.3663787841797,6578300,PG
2023-12-05,148.44441994528378,148.90300453093352,142.6291856672547,143.19509887695312,11895800,PG
2023-12-06,143.4390092158729,143.58537453394473,142.10229232870356,143.08775329589844,7610000,PG
2023-12-07,143.0097130443456,143.5268377598642,142.47306997499368,142.94140625,6119600,PG
2023-12-08,142.37550691298287,142.68774105205378,141.00951977490556,141.62420654296875,6384000,PG
2023-12-11,141.28272632916276,142.32672766181773,141.1363609839646,142.2779541015625,8471200,PG
2023-12-12,142.31696099962744,142.67796868125697,141.55590892648578,142.39501953125,6069200,PG
2023-12-13,142.31694082529475,145.0391628720795,141.91689649049147,144.9708709716797,9055500,PG
2023-12-14,144.8538166722141,144.94162694057212,140.87292073707542,141.1461181640625,10565200,PG
2023-12-15,139.7020373681017,140.74605336781363,139.03856225243288,140.46310424804688,14549700,PG
2023-12-18,140.66799683797117,143.90735860336403,140.64847848483927,142.61941528320312,8421800,PG
2023-12-19,142.13156067189513,142.78528406447091,141.85836328061396,142.61941528320312,5233600,PG
2023-12-20,142.03401826419875,142.52187294276538,140.34603035689503,140.41433715820312,7663800,PG
2023-12-21,141.0095228229366,141.27295363431085,139.65328738933547,140.75582885742188,6104700,PG
2023-12-22,140.99000075621754,142.09255708343042,140.78509524239783,141.7510528564453,4412800,PG
2023-12-26,141.56566065988514,142.61942850457572,141.44858030652262,142.39501953125,3634900,PG
2023-12-27,142.11207104323,142.75604283347354,141.82912186226227,142.51211547851562,4569400,PG
2023-12-28,142.45357021435703,142.4633219484756,141.51688265394515,142.19012451171875,5023000,PG
2023-12-29,142.45356174660765,143.3902492513408,142.19011605962916,142.98043823242188,5300900,PG
2024-01-02,142.80482114164755,145.78073763844586,142.75603269649156,145.12701416015625,7238400,PG
2024-01-03,144.73671022814435,145.57582079986742,143.6048838963985,144.2488555908203,7697500,PG
2024-01-04,144.45376791076393,145.6441344730982,144.18057049201275,145.0391845703125,7067400,PG
2024-01-05,145.10749063995365,145.25384108206975,142.99020321119917,143.8390655517578,5294200,PG
2024-01-08,144.3171644984223,145.3026255205079,144.06347055489013,145.07821655273438,8255300,PG
2024-01-09,144.96113726146467,145.77096287562654,144.45376425883526,145.67340087890625,9786800,PG
2024-01-10,145.7221866614882,146.3563917370921,145.63436151145797,146.2978515625,8591100,PG
2024-01-11,146.40518595789896,147.13696794547113,145.66363734874787,146.85400390625,6659400,PG
2024-01-12,147.28332283438513,147.62482706081963,146.2490733094941,146.94183349609375,5684700,PG
2024-01-23,150.3343295390704,153.56467982897422,150.11831663409794,151.1885528564453,19101600,PG
2024-01-24,151.1394435854219,151.43400797491103,149.33280397040062,149.3622589111328,11592700,PG
2024-01-25,149.63720090149312,152.8381113724673,149.30336820886671,152.798828125,10352500,PG
2024-01-26,152.98538310031893,153.32904408916946,152.52390233571109,153.3094024658203,8356600,PG
2024-01-29,153.8395875556124,154.47781288768502,152.58279349457237,153.3290252685547,8987400,PG
2024-01-30,153.5057723629435,155.05713098576658,152.99521001783873,154.6349334716797,7794700,PG
2024-01-31,155.12585638665905,155.62660536997902,153.85923398448583,154.291259765625,8870000,PG
2024-02-01,153.9279823373037,156.41211576078803,153.7806926391849,156.29428100585938,7601100,PG
2024-02-02,156.0880964192492,156.7066801906396,154.67419921731033,155.2240447998047,7937700,PG
2024-02-05,155.30258992485716,156.11754494475596,154.70364780093962,155.3418731689453,6931900,PG
2024-02-06,155.44005221618403,156.18628403650754,155.00802642171632,156.07827758789062,6185400,PG
2024-02-07,156.21575543802015,156.93251740954292,155.86228111277325,156.23538208007812,7209300,PG
2024-02-08,155.92118688763858,156.21575131459733,154.90986050807646,155.7640838623047,6121600,PG
2024-02-09,155.39096099995868,155.46951250912613,154.11454017695084,154.56619262695312,5978000,PG
2024-02-12,154.5072781432656,154.75274598379684,152.67118349038574,154.26181030273438,5482000,PG
2024-02-13,154.8902076599373,156.08809192250516,152.66135546880943,153.43704223632812,6046800,PG
2024-02-14,153.32904544223496,153.32904544223496,152.10170616003631,152.80865478515625,5727300,PG
2024-02-15,153.46648451547446,154.5661755580418,153.3191948337377,154.16360473632812,6249200,PG
